ticker,location,corporate_viability,avg_roe,avg_rotc,avg_npm,avg_current_ratio,avg_debt_ebit,avg_div_payout_ratio,avg_eps_reps
TXRH,KY,0.00E+00,0.204747768,0.189408109,0.084132454,0.767410092,0.414743624,0.468346536,0.217538579
AEP,OH,0.00E+00,0.132125984,0.057747551,0.133707279,0.639303328,12.54989363,0.708895518,0.239692619
ARG,PA,0.00E+00,0.267675173,0.119616023,0.10123816,1.439730694,4.562261732,0.383710156,0.165585519
EEI,NY,0.00E+00,0.07977069,0.075862059,0.02688415,2.226536136,-0.964464981,1.951307951,0.041661112
MTSI,MA,0.00E+00,-0.317621749,-0.116003992,-0.231103598,5.134464658,-12.80114986,0,0.176777627
MWW,NY,0.00E+00,0.008778453,0.006254459,0.006336754,1.127444294,45.97065783,0,-0.094308101
VRX,CA,0.00E+00,-0.262725598,-0.024555843,-0.116862633,1.348800496,-64.28534456,0.254525056,-0.020149156
CC,VA,0.00E+00,4.909561721,4.855721587,0.074417588,1.689188837,-67.05320002,0.897551629,0.672087778
CIEN,MD,0.00E+00,-1.296485894,-0.019457409,-0.010572115,2.331745,-1.210961992,0,-0.016934571
CWH,MA,0.00E+00,1.92823981,0.143619446,0.05664138,1.368720561,10.80443893,0.991644588,897.7612407
GLGI,OK,0.00E+00,-0.046036542,0.133424926,0.054230719,0.68965828,5.510298933,0.507947485,-0.027197457
SE,TX,0.00E+00,0.161224742,0.066830135,0.273254096,0.530325088,10.15834346,1.292453761,0.586913907
VLGEA,NJ,0.00E+00,0.144519603,0.12309053,0.02444161,1.642484426,1.227448438,0.849732308,0.098628625
BHI,TX,0.00E+00,0.185861588,0.188878941,0.034773294,2.587505685,-1.983458967,0.898483825,0.12480409
COST,WA,0.00E+00,0.262500318,0.187474996,0.028694914,1.078392298,1.381178555,0.5431872,0.291474353
FLWS,NY,0.00E+00,0.140270512,0.106116281,0.032482962,1.631672518,2.424178964,0,-0.235814622
HMTV,FL,0.00E+00,0.097326368,0.043031449,0.093215871,5.301931926,-78.81055354,0.083106679,-0.08175275
VIDE,GA,0.00E+00,-0.193898493,-0.182629957,-0.152235963,3.606411295,1.28228126,0,-0.071893215
XEL,MN,0.00E+00,0.146055714,0.064256547,0.131020182,0.845269753,8.822560092,0.580387594,0.344467532
ABMC,NY,0.00E+00,-0.437903231,-0.219534296,-0.069624374,1.594333431,-2.439329754,0,0.027219411
CNA,Unknown,0.00E+00,0.085692114,0.070143759,0.108550784,1.39310947,2.737420528,0.692901266,0.081072194
COT,Unknown,0.00E+00,0.024830152,0.015490786,0.005335442,1.389475393,299.8660124,3.333953362,-0.076670446
EEFT,KS,0.00E+00,0.153715065,0.101478947,0.072736438,1.265809863,1.222113234,0,1.916944007
EIX,CA,0.00E+00,0.106612784,0.054916722,0.10680342,0.773561343,6.363109594,2.717643091,0.099589221
EPAM,PA,0.00E+00,0.179483985,0.162990914,0.121571642,5.152790445,0.554693507,0,0.226657686
PFGC,VA,0.00E+00,0.169529384,0.069206146,0.008977698,1.504939789,9.052140062,0,-0.066985632
PRTS,CA,0.00E+00,-0.29152458,-0.251477559,-0.029178091,1.231339457,-25.69278641,0.058629764,0.069219691
VAC,FL,0.00E+00,0.030871321,0.014689731,0.036051213,1.272787537,35.68224299,0.962264151,0.101338432
AMKR,DE,0.00E+00,0.165164411,0.065678209,0.047323481,1.501909823,11.4383875,0,-1.926868183
AZZ,TX,0.00E+00,0.199975514,0.11533233,0.112669608,2.403117895,4.27094746,0.266553645,0.156013774
HCA,TN,0.00E+00,-0.692893994,0.157633929,0.099788208,1.491358113,8.472845621,0.625496764,-0.310556969
NLS,WA,0.00E+00,0.244440805,0.187963012,0.099438802,1.916961456,1.29120874,0,0.165690441
SOHU,Unknown,0.00E+00,0.06231945,0.05805155,0.102150853,2.282236054,-0.068128428,0,0.485514062
FONR,NY,0.00E+00,0.307668945,0.250894286,0.19283365,2.774348197,0.611492886,0,-0.122173914
IMMY,CA,0.00E+00,0.361330454,-1.139050496,-154.6978406,6.819219749,-0.485810592,0,0.228189112
OI,OH,0.00E+00,0.3487995,0.050187468,0.039697331,1.166572661,11.71852827,0.001761804,-3.252385864
WMB,OK,0.00E+00,0.109428039,0.042622423,0.101362824,0.951335492,9.50041683,1.995637565,0.312829725
AMZN,WA,0.00E+00,0.426961282,-0.302790373,-0.111135875,1.427994121,6.138210664,0,0.100377376
DG,TN,0.00E+00,0.303861737,0.196506186,0.085997015,1.605682526,1.879276984,0.091457918,0.565090175
DNB,NJ,0.00E+00,-0.394682785,0.978773478,0.206984419,1.031895357,4.354147515,0.34558127,0.097963514
ILMN,CA,0.00E+00,0.221189497,0.14339528,0.224702418,3.985967548,2.99939485,0,0.261394286
V,CA,0.00E+00,0.232322848,0.177109549,0.52613117,1.974356214,0.824185385,0.170355239,1.374891512
ASH,KY,0.00E+00,0.066065907,0.039400564,0.052008581,1.887213059,-11.82340247,0.285451712,0.124397985
DDMG,FL,0.00E+00,4.024699968,-4.140273086,-0.94527442,0.534710311,-0.19676982,0,0.875457284
MTRN,OH,0.00E+00,0.090524678,0.080501551,0.033278297,3.147007607,1.192067523,0.25310669,0.0654967
PGTI,FL,0.00E+00,0.198452595,0.071313186,0.048871923,3.729521649,4.164624659,0,-1.154442443
TRIP,MA,0.00E+00,0.33538279,0.224411612,0.268913918,2.360786915,1.188659935,0,11.02920446
WWE,CT,0.00E+00,0.143317907,0.104766749,0.064009655,2.666050298,1.749550885,2.548618809,-0.526720386
PPG,PA,0.00E+00,0.273375779,0.143388638,0.087499633,1.612020571,3.6053665,0.408741645,0.10189721
RCL,FL,0.00E+00,0.075687059,0.038793238,0.083976798,0.241563721,67.11869452,0.888443447,0.0968113
SHOR,CA,0.00E+00,-0.128071995,-0.112513338,-0.075384114,1.898688729,-0.880755065,0,0.132728386
WGO,IA,0.00E+00,0.244792546,0.181925708,0.069688617,2.199076801,1.600547945,0.166170753,0.110111805
WR,KS,0.00E+00,0.120558926,0.057450476,0.167620665,0.796300226,9.517176593,0.641774497,0.395422036
AZPN,Unknown,0.00E+00,-0.277054302,-0.239278443,-0.220636475,1.46171297,-0.569830741,0,-0.026902125
FLO,GA,0.00E+00,0.23020606,0.146697948,0.068664897,1.377067216,3.005936031,0.658651908,0.227884344
S,IL,0.00E+00,-0.075892804,-0.02873111,-0.048748362,0.996362632,6.96140461,0,-0.762786095
SAM,MA,0.00E+00,0.358044547,0.357391888,0.159902762,1.823695784,0.004912969,0,0.553936257
SWM,GA,0.00E+00,0.222950097,0.137803485,0.140146637,2.956791983,3.555045672,0.517009844,0.158067135
ABC,PA,0.00E+00,0.395725834,0.179861565,0.008824717,0.986123022,3.931611685,0.460356969,0.214713268
AMWD,VA,0.00E+00,0.117206236,0.093169091,0.039320549,2.679207131,1.798552643,0.035354004,0.139405337
NEO,FL,0.00E+00,-0.132995136,-0.041130234,-0.016714176,2.310038885,19.32189162,0,0.025885641
TECH,MN,0.00E+00,0.096101628,0.067044781,0.156882435,4.045761632,4.509753158,0.503408866,0.103089918
XRX,CT,0.00E+00,0.090531193,0.048998052,0.055022949,1.522462526,-1.598026318,0.541623808,0.078505748
AR,CO,0.00E+00,0.20702476,0.110253771,0.470975292,0.729760614,4.23964445,0,-1.339672917
LKQ,IL,0.00E+00,0.193712263,0.118988853,0.090322972,3.089519602,3.42414267,0,0.234073866
PBSV,PR,0.00E+00,0.018947166,0.018902604,0.013708059,11.58700161,-0.028020699,0,-0.002686775
UFS,Unknown,0.00E+00,0.080318804,0.0563688,0.040832813,2.402697442,5.581083445,0.372315252,0.171118743
UTL,NH,0.00E+00,0.133048632,0.056405013,0.097617404,0.932415005,10.2947166,0.77839811,0.562764353
VLO,TX,0.00E+00,0.163110568,0.116926253,0.035147611,1.696274763,2.459429301,0.372018008,0.119889633
SNH,MA,0.00E+00,0.04414816,0.024449918,0.196590791,0.020507722,29.62293371,3.539842199,0.104439439
DLTR,VA,0.00E+00,0.455301776,0.337612053,0.099027694,2.16363741,2.900601099,0,0.32272145
DUK,NC,0.00E+00,0.088862618,0.044679321,0.155954124,1.042798496,11.81748776,0.939809371,0.931755645
HLF,CA,0.00E+00,-0.498643646,0.434649096,0.121094461,1.504441792,2.539889355,0.125210694,0.284047149
NEP,NY,0.00E+00,0.039270687,0.011146497,0.156424581,0.528634361,64.25,0,0.317460317
SAH,NC,0.00E+00,0.199650899,0.048350179,0.014329436,1.057472947,17.38603112,0.076187572,0.42851593
AAL,TX,0.00E+00,-0.954441848,-0.598868817,0.003707714,0.769082204,-0.728348816,0.040510999,0.505502708
EMN,TN,0.00E+00,0.290829962,0.13353922,0.111400651,1.794429012,4.879648902,0.344303332,0.166288974
LQDT,DC,0.00E+00,0.319788163,0.273791708,0.168203928,1.486309573,0.525341472,0,0.727732992
MTN,CO,0.00E+00,0.134463196,0.075446892,0.100770094,0.819408228,8.412115413,0.741157303,0.223206809
ODP,FL,0.00E+00,0.004681679,0.002549034,0.004876664,1.377994725,3.529291183,0.502561894,-0.102320494
TGI,PA,0.00E+00,-0.0660859,-0.046753779,0.005804353,1.945169983,-3.555304836,0.042458826,-0.309540298
VMI,NE,0.00E+00,0.204522633,0.139911286,0.0895577,3.349512927,3.130655399,0.243941865,0.120550287
EXA,MA,0.00E+00,-0.246032401,0.138577634,-0.003338999,1.202547567,2.364533921,0,0.012191773
HURN,IL,0.00E+00,0.109192246,0.073189452,0.084668306,1.472254717,6.257271783,0,0.00206291
MRO,TX,0.00E+00,0.111715174,0.083909721,0.10158061,1.144085053,1.234488282,0.233382807,0.087344781
PII,MN,0.00E+00,0.63457088,0.425702567,0.115767442,1.324440065,1.55849305,0.421071732,1.193534362
RHT,PA,0.00E+00,0.300842551,0.21495464,0.150424027,1.286536311,1.501337048,0,0.187236407
TIS,OK,0.00E+00,0.06504611,0.066232754,0.056838735,1.988233916,-0.200685074,0.670674184,16.65625314
TSLA,CA,0.00E+00,-0.779185223,-0.260754839,-0.467145206,1.413038135,-5.603351506,0,0.28661267
BNFT,SC,0.00E+00,1.514340447,-0.213595731,-0.266731755,1.374536856,-1.371856498,0,0.143778324
LPX,TN,0.00E+00,0.227945763,0.181238126,0.130226732,4.72029841,1.511501988,0,0.236287455
LUV,TX,0.00E+00,0.212253337,0.150027745,0.08873122,0.849092712,5.748648406,0.088618471,0.122946156
MUR,AR,0.00E+00,0.069276566,0.06929307,0.015290102,1.254984939,4.502522926,0.350618051,0.05934485
TMED,CA,0.00E+00,-0.085350109,-0.084162662,-0.047765666,4.304631002,0.123212593,0,0.006268397
TTMI,CA,0.00E+00,0.042701837,0.022039289,0.019921493,1.657890159,23.8296009,0,-0.196765303
WAIR,CA,0.00E+00,-0.085718201,-0.035460076,-0.039783502,3.857358841,13.31077788,0,-0.212595927
BXC,GA,0.00E+00,-4.598821555,-0.065170472,-0.014016629,3.069711478,-7.556808251,0,0.149689651
JCP,TX,0.00E+00,-0.21618343,-0.066652148,-0.037982436,1.767182761,-6.182208522,0.255403861,-0.049438043
MGM,CA,0.00E+00,-0.055456442,-0.00431181,-0.021901187,0.971978793,10.44194025,0.114474205,0.300555328
OHI,MD,0.00E+00,0.091025379,0.038842899,0.331752912,0.293398699,17.89064952,1.970583166,0.150991644
RIG,TX,0.00E+00,7.04E-04,0.00277506,-0.076403213,1.964845244,2.968187031,0,2.540827473
SHW,OH,0.00E+00,0.673103523,0.303593158,0.102387265,1.156568686,2.295969381,0.285684664,0.287229582
SLM,DE,0.00E+00,0.145422622,0.048213704,0.318521689,4.054887951,-512.7643621,0.203368752,0.741467681
H,IL,0.00E+00,0.084941393,0.062095101,0.079220292,1.978669336,6.721222429,0.00982517,0.096386793
HIL,NJ,0.00E+00,-0.104152167,-0.05107949,-0.018819984,1.855826089,-4.018668263,0,3.771822934
REV,NY,0.00E+00,-0.047040297,0.069577961,0.02205043,1.39988714,42.88067171,0,-0.006269137
TTC,MN,0.00E+00,0.565183469,0.32950228,0.111170649,1.688378594,1.344270202,0.269476403,0.444512401
AHS,CA,0.00E+00,0.152292051,0.101726784,0.03467069,1.564499481,3.312684066,0,1.679037974
FRED,TN,0.00E+00,-0.175208182,-0.099151656,-0.018549728,2.151933399,-0.718813044,0.335075715,-0.306678497
WNC,IN,0.00E+00,0.098580682,0.036431555,0.024183984,2.15269509,3.782222248,0.043710669,3.713955463
ZHNE,CA,0.00E+00,-0.058884101,-0.043104749,-0.025473866,1.831202343,-8.450910656,0,0.315853023
ASNB,MA,0.00E+00,-0.270089286,0.017761687,0.010374096,0.91179618,60.31818182,0,-8.64E-04
CYAN,HI,0.00E+00,-0.080558479,-0.052706596,-0.040738821,1.998479802,-2.015210911,0,0.13205434
FIZZ,FL,0.00E+00,0.554499426,0.554499426,0.181319489,3.312726074,0,0.960199641,0.449392209
PDLI,NV,0.00E+00,-0.187819292,0.745823164,0.743349207,4.222544335,1.567735429,0.565536876,-0.280872453
RSG,AZ,0.00E+00,0.118334313,0.05946597,0.105821099,0.632913457,11.63033098,0.662962903,0.226464933
SHLM,OH,0.00E+00,-0.957307654,0.007306566,-6.18E-04,1.8993584,12.30941201,0.555247973,-0.161978483
CASA,TX,0.00E+00,1.664792294,0.265608451,0.285627565,4.456817352,3.452040266,1.443579539,-1.011325505
CMCSA,Unknown,0.00E+00,0.182834121,0.096983557,0.164342582,0.752328547,4.999096133,0.257152976,0.369067773
DDD,SC,0.00E+00,-0.085343008,-0.090951739,-0.073336546,3.292618219,0.721014708,0,0.299973134
INGR,AL,0.00E+00,0.224772073,0.12721244,0.093466117,2.404606634,3.576586501,0.362154086,0.170178743
OGS,OK,0.00E+00,0.11573342,0.064376009,0.129995949,1.167455482,6.898112943,0.424800466,1.214690963
PH,OH,0.00E+00,0.250685389,0.157376971,0.106366548,1.806531286,2.501702471,0.298308618,0.107897971
UHS,PA,0.00E+00,0.240833151,0.122019771,0.108458731,1.494368541,4.51796324,0.068573748,0.140984821
BOX,NJ,0.00E+00,-3.605015169,-1.036118458,-0.53282356,1.454580235,-0.390411464,0,0.228926578
IRG,TX,0.00E+00,-0.714883241,-0.194106214,-0.042313075,0.626790605,0.453081291,0,0.434156086
LDOS,VA,0.00E+00,0.183462268,0.092482385,0.05474324,1.374566328,6.604722605,1.479428053,-13.2440159
NFG,NY,0.00E+00,0.038697427,0.019396462,0.053940234,1.287993313,2.331134205,0.439944659,0.086319205
WYND,DC,0.00E+00,0.442207967,0.107627309,0.141565154,1.035027832,7.522996578,0.285754936,-1.14753184
ALJ,TX,0.00E+00,-0.007836662,0.014225979,-0.001300152,1.152483445,4.72142919,0.51913178,-0.969313041
ASCMA,CO,0.00E+00,-0.040598483,-0.083227118,-0.632313849,1.868478643,-34.33279316,0,0.078921651
BSET,VA,0.00E+00,0.100737128,0.097380291,0.042570085,1.804177596,-0.873245541,0.455032894,0.087858492
EQIX,CA,0.00E+00,0.048267501,0.020804916,0.070664814,1.776950721,32.18229416,1.172601104,0.297422357
MATX,HI,0.00E+00,0.211104132,0.105894504,0.0610294,1.175171629,7.734454886,0.847491041,0.458077504
TREX,VA,0.00E+00,-0.099463672,-0.054537705,-0.032223237,1.966086256,-8.282016216,0,-2.487889272
UNFI,RI,0.00E+00,0.106036501,0.117206908,0.022197995,2.540857875,-0.291047783,0,0.097248802
CSX,FL,0.00E+00,0.278423356,0.140696959,0.25134985,1.184547671,3.539530356,0.279594811,0.204101422
LNG,TX,0.00E+00,0.095006866,-0.026969538,-1.121172142,3.034522779,-6.61240516,0,0.117302224
NSSC,NY,0.00E+00,0.08170538,0.064063547,0.047608596,4.583200612,8.058425711,0,0.092908549
RDC,Unknown,0.00E+00,0.076164206,0.061704358,0.140448159,2.65900829,4.796862774,0.092352952,0.110195002
SXT,WI,0.00E+00,0.160661803,0.105600901,0.111579346,3.386966167,3.200662492,0.435447602,0.091520464
ABG,GA,0.00E+00,0.482444614,0.155779013,0.030215996,1.265985075,4.597948437,0,0.085014425
EME,CA,0.00E+00,0.167919217,0.141186871,0.036979694,1.473573684,0.377419074,0.085458327,0.110042596
IDT,NJ,0.00E+00,0.137468595,0.10983974,0.008459654,1.022952557,0.813964396,0.788921163,-0.117790662
LITE,TX,0.00E+00,0.056141208,0.042797516,0.041218475,4.900311526,-11.33478146,0.011026106,0.604516801
PERF,NY,0.00E+00,-0.135091152,-0.083494997,-0.024277033,4.083276838,0.143956899,0,0.112699718
S,KS,0.00E+00,-0.075892804,-0.02873111,-0.048748362,0.996362632,6.96140461,0,-0.762786095
LHCG,LA,0.00E+00,0.137118008,0.114474036,0.067220248,1.996953263,1.529059529,0,0.117974178
MENT,OR,0.00E+00,0.091292821,0.077856204,0.092772556,1.669282802,0.853825393,0.088327462,0.287962874
MPC,OH,0.00E+00,0.251244884,0.177170274,0.04562339,1.381086918,2.840519458,0.252451658,0.639483552
NOC,VA,0.00E+00,0.098543018,0.073136224,0.047614472,1.238834332,-1.171200161,0,0.0924025
RNG,CA,0.00E+00,-99.78156326,-0.598378856,-0.200856226,1.886339265,-0.59405227,0,0.264964039
VRTX,MA,0.00E+00,-0.355924708,-0.243009686,-1.367432656,3.528480166,1.457403339,0,0.012239994
BERY,IN,0.00E+00,-0.018411718,0.023811539,0.023148628,1.857994874,145.0493545,0,-0.042244036
FNSR,CA,0.00E+00,0.064775424,0.054471823,0.056137007,5.145445642,-7.751228252,0,-0.054948315
GPRO,CA,0.00E+00,1.271424992,0.492488298,0.092650474,1.274653604,1.243986029,0,-3.046570106
PETM,AZ,0.00E+00,0.416858013,0.282086211,0.075400871,1.821040294,1.264650485,0.187494524,0.193558238
PM,NY,0.00E+00,-0.168469263,0.533788035,0.146476087,1.130199017,2.253411915,0.768004078,0.323264527
SGMA,IL,0.00E+00,0.025834371,0.017696723,0.007407213,2.320360641,16.21726697,0,0.022633325
VRTU,MA,0.00E+00,0.068554334,0.046835339,0.047388166,3.20209655,7.475487053,0.688188951,0.078698113
ZEUS,OH,0.00E+00,0.011990599,0.006203021,0.003108503,3.269683165,56.10500488,0.234958718,0.001528082
AIT,OH,0.00E+00,0.209511674,0.13297888,0.058306834,2.742654811,3.063670474,0.529641287,0.108046171
ALEX,HI,0.00E+00,0.040093805,0.026585484,0.104405437,0.653280492,28.58550505,0.532990467,-0.112415659
KSU,MO,0.00E+00,0.143700522,0.091065407,0.235467553,1.078153661,5.479204622,0.177468308,0.15634566
MXWL,CA,0.00E+00,-0.126887839,-0.099879768,-0.112617386,2.540475842,0.181189558,0,0.060167004
RT,TN,0.00E+00,-0.086261242,-0.052886162,-0.029230568,0.940229632,-14.66190711,0,-0.10898751
TAST,NY,0.00E+00,-0.071599564,-0.024260034,-0.010291176,0.633883632,6022.411715,0,0.297290357
GILD,CA,0.00E+00,0.638355709,0.351367393,0.488158521,2.753491207,1.540834052,0.129097292,1.488438096
LAYN,TX,0.00E+00,-0.193908373,-0.109814313,-0.051434765,1.439186374,-4.11929906,0,0.346300284
PLAY,CA,0.00E+00,0.273042174,0.146207142,0.101558145,0.577480253,32.17693731,0.01974049,0.105717631
TITN,ND,0.00E+00,0.001657177,0.002910344,4.01E-04,1.674674743,-1.332189585,0,0.022517927
CCOI,DC,0.00E+00,-0.219354271,0.021478402,0.029624387,4.284847724,-9.047371351,11.81331217,-0.032649564
CHTR,MO,0.00E+00,1.817932665,0.005293487,0.014425141,0.243951417,19.7224945,0,1.99026236
HDS,GA,0.00E+00,0.252436201,0.007763096,0.002144619,2.184704988,-347.7578359,0,-0.136349081
LCI,PA,0.00E+00,0.019009291,0.082750351,0.081536911,3.767252799,184.9609172,0,-0.681848864
MCK,CA,0.00E+00,0.24286096,0.153869464,0.014664439,1.156066659,2.437905472,0.137451066,0.143507695
ORCL,CA,0.00E+00,0.310627469,0.189133427,0.32935888,2.566516999,2.40424491,0.184478324,0.193265481
PSX,TX,0.00E+00,5.626038064,1.65702592,0.040015512,1.428382276,1.772576505,0.267443766,0.535179508
RHT,NC,0.00E+00,0.300842551,0.21495464,0.150424027,1.286536311,1.501337048,0,0.187236407
RLOC,CA,0.00E+00,-0.853601391,-0.826627143,-0.095123189,0.564568359,-0.038228263,0,0.603602033
SNHY,FL,0.00E+00,0.106251696,0.063834748,0.111003947,2.116958813,6.25383456,0.23545902,0.213324447
TEL,Unknown,0.00E+00,0.114316161,0.080962826,0.084672201,1.824238544,2.020037706,0.245919402,0.450635207
ACHC,TN,0.00E+00,0.01202403,0.014856612,0.03205891,1.530435346,16.60285172,0.001343431,0.424524977
AN,FL,0.00E+00,0.25821908,0.131584262,0.032130538,0.993521636,3.680759841,0,0.119872412
BRO,FL,0.00E+00,0.172967104,0.130555994,0.24861726,1.244050822,2.007912119,0.261779085,0.130616824
HGR,TX,0.00E+00,-0.11939474,-0.072546241,-0.028676454,2.060764643,-43.43931233,0,0.417393743
ITRI,WA,0.00E+00,-0.034913443,-0.0207285,-0.012187456,1.596233616,-2.153894448,0,0.203559083
LH,NC,0.00E+00,0.240133029,0.116793696,0.124871622,1.527304938,4.996514734,0,0.14824304
LLTC,CA,0.00E+00,6.52708323,0.378152974,0.421130548,5.497814055,1.934183045,0.570767006,-0.373328369
MHH,PA,0.00E+00,0.218503275,0.117283848,0.034840846,1.898449596,5.585847606,0,0.301502653
NEPH,NJ,0.00E+00,-2.126943256,-1.114389194,-0.863328402,2.175867623,-0.319757484,0,0.019556123
ARCI,MN,0.00E+00,-0.036382387,-0.034851467,-0.020235069,1.223593024,-14.30036895,0,-0.057100914
CBRL,TN,0.00E+00,0.435793387,0.180967548,0.060640857,0.892136485,3.1752262,0.381898122,0.299842066
JBL,FL,0.00E+00,0.166645273,0.089186407,0.019152711,1.157484501,7.000113929,0.292546079,0.389790217
UAL,IL,0.00E+00,0.15185217,0.064500085,0.037575507,0.714134463,9.368948366,0,0.318196004
WM,TX,0.00E+00,0.259582023,0.102472969,0.116839385,0.87817996,7.120024978,1.182260908,0.151261708
BRSS,IL,0.00E+00,0.836077361,0.140942702,0.039310941,3.045014945,5.72789369,0.098355435,1.92E-04
CME,IL,0.00E+00,0.082535234,0.072677386,0.567410655,17.40320609,1.685327474,0.690202965,0.348798149
CPB,NJ,0.00E+00,0.88179614,0.210354862,0.137616479,0.772487346,4.951532672,0.773366829,0.206637646
DE,IL,0.00E+00,0.459039739,0.08927357,0.110901154,1.55577658,10.27604645,0.32135629,0.131052142
KAR,IN,0.00E+00,0.188689779,0.07475023,0.096654577,1.228443515,9.610882573,0.592641075,1.105124551
UFI,NC,0.00E+00,0.106366383,0.077440113,0.049669652,3.314897216,5.424642058,0,0.087201422
ULTI,FL,0.00E+00,0.159524592,0.153162681,0.070815827,1.132989771,0.254145406,0,-0.182854961
ASNA,NY,0.00E+00,-0.219194566,-0.039669945,-0.006851747,1.447419051,-33.04849904,0,0.793788062
BOOM,CO,0.00E+00,0.128322421,0.106390063,0.076591521,2.789346743,1.798149796,0.201568734,0.156846717
FOSL,TX,0.00E+00,0.218287579,0.188741692,0.098992057,3.026604811,2.910287323,0,0.10088221
GLW,NY,0.00E+00,0.141749358,0.120510976,0.328686068,3.635785709,1.643475483,0.352624758,0.450789131
LLL,NY,0.00E+00,0.154483719,0.094184344,0.071009904,1.792373844,5.841927484,0.422488893,0.124415267
MDT,MN,0.00E+00,0.107591126,0.067822177,0.175791909,2.857415424,6.241815866,0.573894838,0.140431424
NCR,GA,0.00E+00,0.149876793,0.067555043,0.036751184,1.643764194,9.157462331,0,0.115028509
NRG,NJ,0.00E+00,-0.157147406,-0.001885817,-0.008264302,1.558890066,-119.4514082,0.223732728,0.326484672
POOL,LA,0.00E+00,0.732735861,0.288242843,0.077923563,2.299537705,1.995998583,0.444396824,0.973035076
SBGI,MD,0.00E+00,-0.13893346,0.078843238,0.14199076,1.623180132,13.28509377,0.427662047,0.080412818
TAP,CO,0.00E+00,0.103763806,0.067940922,0.205787679,0.963400958,5.112842055,0.382471402,0.177853039
ALR,MA,0.00E+00,-0.074324854,-0.029717233,-0.069576837,2.071779737,-20.19605895,0.040623924,0.089818946
AOS,WI,0.00E+00,0.20278054,0.165740337,0.118199162,2.041150472,1.544605739,0.235704853,0.223325492
CPN,TX,0.00E+00,0.030665771,0.006892868,0.014286978,1.522989144,82.44501957,0.2,-0.017413126
HALO,CA,0.00E+00,0.14160752,-0.342523961,-0.434300764,4.166191616,-0.540286,0,0.085038166
INOV,Unknown,0.00E+00,-3.240400853,0.148168093,0.181642507,7.433180037,4.31160132,0.010910148,0.209648101
VNTV,OH,0.00E+00,0.311396471,0.068877868,0.099843883,1.086146905,-114.2241714,0,0.430030918
VRA,FL,0.00E+00,0.717205953,0.523414536,0.186116544,2.95735198,0.565013291,0,-1.449671433
CNVR,VA,0.00E+00,0.203583928,0.174248065,0.246438603,2.378932568,0.872447842,0,1.806509773
CPS,MI,0.00E+00,0.172532011,0.085787616,0.036929502,1.820814663,6.527237711,0.029274921,0.375214101
ETM,PA,0.00E+00,0.108025038,0.031663838,0.061898336,2.265393142,0.258813709,0.062481691,1.027428133
PDEX,CA,0.00E+00,0.034767856,0.02609081,0.020143027,4.901360347,0.087796116,0,0.094878869
SRCL,IL,0.00E+00,0.184992019,0.092919486,0.144087493,1.185785792,0.16455463,0.118918222,0.130371126
A,CA,0.00E+00,0.165436326,0.107484972,0.134043409,3.062648948,61.80310491,0.181120457,-0.80989189
ALCO,FL,0.00E+00,0.113053489,0.074284609,0.156243003,3.825298142,-0.257131092,0.30607968,0.080262379
CARS,VA,0.00E+00,0.05387253,0.039331199,0.140522149,1.486355397,8.446294255,0,0.799633126
CNSL,IL,0.00E+00,-0.085659719,-0.012941254,-0.025339385,0.787322245,314.4216514,45.47062922,1
CSOD,CA,0.00E+00,-2.414457947,1.261129754,-0.404692018,1.488078057,-3.192641032,0,0.23956555
CVCO,AZ,0.00E+00,0.114171067,0.0971903,0.063314202,2.372379603,1.743163885,0,0.254908571
EXC,IL,0.00E+00,0.091742763,0.044017091,0.08735137,1.136602131,12.74812709,0.494576247,0.202498238
MSI,IL,0.00E+00,-1.079241615,0.113348311,0.078054416,1.948511717,2.887600333,0.591343974,0.270979714
TROX,Unknown,0.00E+00,-0.048285359,0.002586605,-0.003907625,5.965591458,-5.186285725,0.819898691,0.057616428
ANDE,OH,0.00E+00,0.122526197,0.071575038,0.017397462,1.334707718,3.363541747,0.503717856,0.113593383
DENN,SC,0.00E+00,2.760205206,0.22874935,0.07964282,0.587538797,5.989029686,0,-0.085398803
DPZ,MI,0.00E+00,-0.157346474,0.840103567,0.122057764,1.489366852,7.792185586,0,-0.102709895
ROL,GA,0.00E+00,0.436479152,0.436479152,0.170585733,0.956499202,0,0.659328421,0.625622482
SCSC,SC,0.00E+00,0.127035579,0.11744326,0.029789593,2.153040265,1.174151064,0,0.096488254
AGN,CA,0.00E+00,-0.06428948,-0.045609354,-0.353950579,1.383596278,-2.965208513,0.081859822,1.230919329
APOG,MN,0.00E+00,0.051740014,0.041013662,0.020295354,1.910188071,2.743012958,0.834506383,0.062156247
BID,NY,0.00E+00,0.216341724,0.100047627,0.184552128,1.55602542,6.036087936,0.507105748,0.159784888
HLT,CA,0.00E+00,0.494273497,0.069181255,0.091901296,1.029438002,12.63458742,0.222436253,-0.168716157
IPXL,CA,0.00E+00,-1.092241155,-0.272945909,-0.403786896,2.147845603,1.321232528,0,-1.159606809
MAMS,Unknown,0.00E+00,0.369461854,0.241951933,0.131075189,1.154219242,1.149890316,0,-0.407070005
ROP,FL,0.00E+00,0.174808759,0.110786681,0.223746459,1.616448347,3.518942729,0.130915709,0.182521775
TESO,TX,0.00E+00,0.094031991,0.093677383,0.083961548,3.18005853,0.035034749,0.056017914,0.130759276
WTW,NY,0.00E+00,-0.319759417,0.333616869,0.16224556,0.67318222,12.05956114,0.109905683,0.113724277
