ticker,company_name,location,fiscal_year,num_shs_outstand,revenue,pretax_income,net_income,total_current_assets,total_assets,st_debt,total_current_liabilities,lt_debt,total_liabilities,retained_earnings,cash_operating_activities,dividends_paid,ROE,ROTC,NPM,CURRENT_RATIO,DEBT_EBIT,DIV_PAYOUT_RATIO,EPS,REPS
AAOI,Applied Optoelectronics Inc,TX,2018,19647000.0,267465000.0,-9778000,-2146000,194275000.0,466840000.0,23589000.0,77418000.0,60328000.0,137746000.0,35992000.0,14029000,0.0,-0.029711875634317247,-0.023674914227466096,-0.03655805432486493,2.509429331679971,-8.582225403968092,0.0,-0.10922787193973635,1.831933628543798
AAP,Advance Auto Parts Inc,VA,2009,94459000.0,5412623000.0,431655000,270373000,1887618000.0,3072963000.0,1344000.0,1466027000.0,202927000.0,1790598000.0,1287268000.0,699690000,-22803000.0,0.336608531892246,0.2903568862855467,0.07974968882924231,1.2875738304956184,0.47322746174607033,0.08433904272985839,2.862331805333531,13.627796186705343
AAP,Advance Auto Parts Inc,VA,2010,86082000.0,5925203000.0,557055000,346053000,2124271000.0,3354217000.0,973000.0,1848049000.0,300851000.0,2314843000.0,1612927000.0,666159000,-21051000.0,0.5359524098159084,0.41534135899397406,0.094014500431462,1.1494668160855042,0.541820825591728,0.06083172230843252,4.0200390325503585,18.737099509769756
AAP,Advance Auto Parts Inc,VA,2011,75620000.0,6170462000.0,633236000,394682000,2293820000.0,3655754000.0,848000.0,2187875000.0,415136000.0,2807840000.0,1989629000.0,828849000,-18554000.0,0.7468163044837094,0.5010182783737295,0.10262375815619641,1.0484236987944924,0.6569177999987367,0.04700999792237802,5.219280613594287,26.31088336418937
AAP,Advance Auto Parts Inc,VA,2012,73091000.0,6205003000.0,624074000,387670000,3184200000.0,4613814000.0,627000.0,2559638000.0,604461000.0,3403120000.0,714900000.0,685281000,-17596000.0,0.5154679877822141,0.3436943421622199,0.10057593848060992,1.2440040349455666,0.9695773257658546,0.045389119612041166,5.3039361891340935,9.780957983883104
AAP,Advance Auto Parts Inc,VA,2013,72930000.0,6493814000.0,626398000,391758000,3989384000.0,5564774000.0,916000.0,2764785000.0,1052668000.0,4048569000.0,1089112000.0,545250000,-17574000.0,0.41313542693765026,0.2437546428909144,0.09646072400595397,1.4429273885672846,1.6819721646620838,0.0448593264209027,5.371698889345948,14.933662416015357
AAP,Advance Auto Parts Inc,VA,2014,72932000.0,9843861000.0,781394000,493825000,4741040000.0,7962358000.0,582000.0,3654416000.0,1636311000.0,5959446000.0,1565341000.0,708991000,-17580000.0,0.3901289722164528,0.21468018204271933,0.07937881284589451,1.2973454582072759,2.0948369196589685,0.0355996557484939,6.771033291285033,21.463020347721166
AAP,Advance Auto Parts Inc,VA,2015,73190000.0,9737018000.0,752888000,473398000,4940746000.0,8127701000.0,598000.0,3797477000.0,1206297000.0,5667053000.0,2021077000.0,702644000,-17649000.0,0.3059714351666715,0.2052840280263926,0.07732223561669496,1.3010601512530557,1.6030206352073615,0.037281526326684945,6.468069408389124,27.61411394999317
AAPL,Apple Inc,CA,2013,25909280000.0,171000000000.0,50155000000,37037000000,73286000000.0,207000000000.0,0.0,43658000000.0,16960000000.0,83451000000.0,104000000000.0,53666000000,-10564000000.0,0.4059522942314385,0.3569522237009729,0.29330409356725146,1.6786385084062485,0.33815172963812185,0.28522828522828525,1.4294878128608746,4.014005792519129
AAPL,Apple Inc,CA,2014,24342288000.0,183000000000.0,53483000000,39510000000,68531000000.0,232000000000.0,6308000000.0,63448000000.0,28987000000.0,120000000000.0,87152000000.0,59713000000,-11126000000.0,0.4775267857142857,0.3631012593774398,0.2922568306010929,1.0801128483167317,0.6599293233363872,0.2815995950392306,1.6231013288479703,3.580271501183455
AAPL,Apple Inc,CA,2015,23013684000.0,234000000000.0,72515000000,53394000000,89378000000.0,290000000000.0,10999000000.0,80610000000.0,53329000000.0,171000000000.0,92284000000.0,81266000000,-11561000000.0,0.6093697478991597,0.395547870483505,0.3098931623931624,1.1087706239920605,0.8870992208508585,0.2165224557066337,2.3200979034908102,4.0099620729996985
AAPL,Apple Inc,CA,2016,21883280000.0,216000000000.0,61372000000,45687000000,107000000000.0,322000000000.0,11605000000.0,79006000000.0,75427000000.0,193000000000.0,96364000000.0,66231000000,-12150000000.0,0.4757519379844961,0.2840875425862835,0.2841296296296296,1.3543275194289042,1.418105976666884,0.26593998292730975,2.0877583250774108,4.403544624023455
AAPL,Apple Inc,CA,2017,20868968000.0,229000000000.0,64089000000,48351000000,129000000000.0,375000000000.0,109000000000.0,192000000000.0,6496000000.0,241000000000.0,98330000000.0,64225000000,-12769000000.0,0.4782761194029851,0.2568738576971174,0.2798646288209607,0.671875,1.8021189283652421,0.264089677566131,2.3168850515272243,4.711780668790139
AAPL,Apple Inc,CA,2018,19821508000.0,266000000000.0,72903000000,59531000000,131000000000.0,366000000000.0,20748000000.0,116000000000.0,93735000000.0,259000000000.0,70400000000.0,77434000000,-13712000000.0,0.6813364485981308,0.3291584455691859,0.2740714285714286,1.1293103448275863,1.5703468993045553,0.23033377567989788,3.0033537307050504,3.5516974793239746
AAPL,Apple Inc,CA,2019,18471336000.0,260000000000.0,65737000000,55256000000,163000000000.0,339000000000.0,16240000000.0,106000000000.0,91807000000.0,248000000000.0,45898000000.0,69391000000,-14119000000.0,0.7223846153846154,0.33025868262269714,0.2528346153846154,1.5377358490566038,1.6436253555836136,0.25551976255972203,2.9914457730615696,2.4848229711158956
ABAX,Abaxis Inc,CA,2010,22365000.0,143676000.0,23571000,14537000,124064000.0,188260000.0,1031000.0,16522000.0,937000.0,19612000.0,36606000.0,16369000,0.0,0.13976447986338408,0.1381523421015614,0.16405662741167626,7.509018278658758,0.08349242713503882,0.0,0.6499888218198078,1.6367538564721664
ABAX,Abaxis Inc,CA,2011,22084000.0,156596000.0,20167000,13091000,127397000.0,181836000.0,1245000.0,17431000.0,1384000.0,22051000.0,49697000.0,22835000,0.0,0.12621334918797134,0.12417033014395311,0.12878362154844314,7.308645516608341,0.13036148162840283,0.0,0.5927821046911791,2.2503622532149974
ABAX,Abaxis Inc,CA,2012,21946000.0,180878000.0,48276000,27459000,152963000.0,201763000.0,995000.0,20019000.0,1071000.0,25569000.0,55133000.0,29197000,-22023000.0,0.2739934390501379,0.27081790642881187,0.2668981302314267,7.640891153404266,0.04279559201259425,0.8020321206161914,1.25120750934111,2.5122117925817915
ABAX,Abaxis Inc,CA,2013,22270000.0,162031000.0,25222000,14185000,165812000.0,217380000.0,1047000.0,17259000.0,1402000.0,23464000.0,69318000.0,35572000,0.0,0.13006662678685615,0.12844447839482595,0.15566157093395708,9.60727736253549,0.09709777178653556,0.0,0.6369555455770094,3.1126178715761115
ABAX,Abaxis Inc,CA,2014,22497000.0,202593000.0,33042000,27331000,209861000.0,269064000.0,1423000.0,41285000.0,2213000.0,48870000.0,87643000.0,36396000,-9006000.0,0.15005858470258046,0.14762096233748828,0.16309546726688484,5.083226353397118,0.11004176502633012,0.32951593428707326,1.2148730941903365,3.895763879628395
ABAX,Abaxis Inc,CA,2015,22661000.0,218901000.0,47147000,31630000,212198000.0,271380000.0,1281000.0,29172000.0,2306000.0,35068000.0,109303000.0,28056000,-9970000.0,0.19951166254781813,0.1965285390935352,0.21538046879639655,7.274029891676951,0.07608119286486945,0.3152070818842871,1.3957901240015886,4.82339702572702
ABAX,Abaxis Inc,CA,2016,22515000.0,227220000.0,51112000,32716000,233178000.0,305646000.0,1663000.0,33443000.0,2973000.0,39422000.0,130304000.0,33152000,-11715000.0,0.19198870124406514,0.18870265081591966,0.22494498723703898,6.972400801363514,0.09070277038660197,0.35808167257610957,1.4530757272929158,5.787430601821009
ABAX,Abaxis Inc,CA,2017,22672000.0,244700000.0,43400000,27177000,264248000.0,341103000.0,2253000.0,43880000.0,3214000.0,50410000.0,143870000.0,43516000,-13611000.0,0.14929840071828354,0.14654240950837386,0.17736003269309358,6.022060164083865,0.12596774193548388,0.5008279059498841,1.1987032462949894,6.345712773465067
ABBV,Abbvie Inc,IL,2013,1589000000.0,18790000000.0,5332000000,4128000000,17848000000.0,29198000000.0,431000000.0,6879000000.0,14292000000.0,24706000000.0,1567000000.0,6267000000,-2555000000.0,1.1869991095280499,0.27749154306531354,0.2837679616817456,2.5945631632504726,2.761252813203301,0.6189437984496124,2.5978602894902454,0.9861548143486469
ABBV,Abbvie Inc,IL,2014,1595000000.0,19960000000.0,2369000000,1774000000,16081000000.0,27513000000.0,4439000000.0,11393000000.0,10538000000.0,25771000000.0,535000000.0,3549000000,-2661000000.0,1.359931113662457,0.1416950774567857,0.118687374749499,1.4114807337839024,6.322076825664838,1.5,1.1122257053291535,0.335423197492163
ABBV,Abbvie Inc,IL,2015,1625000000.0,22859000000.0,6645000000,5144000000,16314000000.0,53050000000.0,2431000000.0,10894000000.0,29240000000.0,49105000000.0,2248000000.0,7535000000,-3294000000.0,1.6844106463878328,0.1865734501347709,0.29069513102060457,1.4975215715072516,4.766139954853273,0.640357698289269,3.1655384615384614,1.3833846153846154
ABBV,Abbvie Inc,IL,2016,1622000000.0,25638000000.0,7884000000,5953000000,16187000000.0,66099000000.0,402000000.0,9781000000.0,36440000000.0,61463000000.0,4378000000.0,7041000000,-3717000000.0,1.7006039689387402,0.19007666714885,0.30751228644980105,1.6549432573356508,4.67300862506342,0.6243910633294137,3.6701602959309496,2.6991368680641186
ABBV,Abbvie Inc,IL,2017,1596000000.0,28216000000.0,7727000000,5309000000,21223000000.0,70786000000.0,6415000000.0,16641000000.0,30953000000.0,65689000000.0,5459000000.0,9960000000,-4107000000.0,1.5159897979203454,0.181961615448016,0.27385171533881486,1.2753440298059011,4.836029506923774,0.773592013561876,3.3264411027568923,3.4204260651629075
ABBV,Abbvie Inc,IL,2018,1541000000.0,32753000000.0,5197000000,5687000000,16945000000.0,59352000000.0,5308000000.0,17239000000.0,35002000000.0,67798000000.0,3368000000.0,13427000000,-5580000000.0,-0.6153208619464835,0.16309942254581974,0.1586724880163649,0.9829456464992169,7.756397921878007,0.981185159134869,3.690460739779364,2.1855937702790396
ABC,Amerisourcebergen Corp,PA,2008,321284000.0,70189733000.0,761338000,250559000,8669761000.0,12217786000.0,1719000.0,8167589000.0,1187412000.0,9507741000.0,2479078000.0,737069000,-48674000.0,0.2809318664450221,0.1952561259096794,0.01084685704674215,1.0614835051078109,1.5618962931050335,0.19426163099309943,0.7798676560301789,7.716157667359719
ABC,Amerisourcebergen Corp,PA,2009,300573000.0,71759990000.0,824074000,503397000,9953753000.0,13572740000.0,1068000.0,9479610000.0,1176933000.0,10856271000.0,2919760000.0,783763000,-62696000.0,0.3033621955560693,0.21160106510000076,0.011483752993834029,1.050017142055422,1.4294844880435496,0.12454583559298128,1.6747911489055902,9.713979632235763
ABC,Amerisourcebergen Corp,PA,2010,282258000.0,77776460000.0,1016162000,636748000,10748350000.0,14434843000.0,422000.0,9906344000.0,1343158000.0,11480546000.0,3465886000.0,1108624000,-90622000.0,0.3439606782933469,0.23643347634192416,0.013065161361162491,1.0849966445744263,1.3222104349503327,0.14232003869662724,2.255907715636049,12.27914177808955
ABC,Amerisourcebergen Corp,PA,2011,272471000.0,78695659000.0,1117989000,706624000,11375041000.0,14982671000.0,392089000.0,10875264000.0,972863000.0,12115813000.0,4055664000.0,1167948000,-117624000.0,0.3899701345514846,0.26418695546350146,0.01420648882297307,1.0459553901404142,1.2208993111739024,0.16645910696494884,2.593391590297683,14.884754707840468
ABC,Amerisourcebergen Corp,PA,2015,217786000.0,136000000000.0,268964000,-138165000,20334488000.0,27962982000.0,0.0,21578227000.0,3739225000.0,27346596000.0,1164489000.0,3922228000,-253919000.0,0.4363564389846622,0.06175115270854078,0.0019776764705882353,0.9423613904886625,13.90232521824482,1.837795389570441,-0.6344071703415279,5.3469414930252634
ABC,Amerisourcebergen Corp,PA,2016,212206000.0,147000000000.0,1390910000,1427929000,22851847000.0,33637501000.0,610210000.0,25280369000.0,3852484000.0,31508097000.0,2303941000.0,3178497000,-288477000.0,0.6531921608111941,0.21099655982056092,0.009461972789115647,0.903936449661791,3.2084707134178343,0.2020247505303135,6.728975618031535,10.857096406322158
ABC,Amerisourcebergen Corp,PA,2017,218375000.0,153000000000.0,917887000,364484000,24303299000.0,35316470000.0,12121000.0,26818165000.0,3781569000.0,33252009000.0,2395218000.0,1504138000,-320270000.0,0.44461338819188156,0.1566854456295169,0.0059992614379084964,0.906225276785343,4.133068667493929,0.878694263671382,1.669073840870063,10.96837092157985
ABC,Amerisourcebergen Corp,PA,2018,217872000.0,168000000000.0,1177423000,1658405000,25894372000.0,37669838000.0,151657000.0,27869687000.0,4510828000.0,34619877000.0,3720582000.0,1411388000,-333041000.0,0.3860452641853453,0.15266531525796095,0.007008470238095238,0.9291231724274478,3.959906507686702,0.20082006506251487,7.611831717705809,17.076916721744876
ABC,Amerisourcebergen Corp,PA,2019,210165000.0,180000000000.0,967106000,855365000,28132054000.0,39171980000.0,139012000.0,29581294000.0,4354398000.0,36178774000.0,4235491000.0,2344023000,-338974000.0,0.3231003813302526,0.12917798909413813,0.0053728111111111115,0.9510082283756756,4.646243534834857,0.3962916415799103,4.069968834011372,20.153170128232578
ABCD,Cambium Learning Group Inc,TX,2010,44322000.0,181260000.0,-16533000,-15950000,76177000.0,383062000.0,1658000.0,66774000.0,163167000.0,259050000.0,-135218000.0,21259000,0.0,-0.13331774344418282,-0.05723989655064968,-0.09121151936444886,1.1408182825650703,-9.969455029335268,0.0,-0.3598664320202157,-3.0508099814990297
ABCD,Cambium Learning Group Inc,TX,2011,46142000.0,172258000.0,-49430000,-49441000,109921000.0,369680000.0,826000.0,64037000.0,186459000.0,279610000.0,-184659000.0,43640000,0.0,-0.5487953813700455,-0.17821924969804043,-0.28695329099374195,1.7165232599903182,-3.7888933845842607,0.0,-1.0714966841489315,-4.0019721728577
ABCD,Cambium Learning Group Inc,TX,2012,49395000.0,148559000.0,-133511000,-133783000,109230000.0,230459000.0,1290000.0,78400000.0,177342000.0,276504000.0,-318442000.0,10329000,0.0,2.899576501248778,-1.0069690090280343,-0.8987069110589059,1.3932397959183673,-1.337957172068219,0.0,-2.708432027533151,-6.446846846846847
ABCD,Cambium Learning Group Inc,TX,2013,47040000.0,150520000.0,-14088000,-14253000,101197000.0,216210000.0,995000.0,81107000.0,176510000.0,279400000.0,-332695000.0,45786000,0.0,0.2229466687767052,-0.12323842015483533,-0.09359553547701302,1.2476974860369636,-12.599730266893811,0.0,-0.30299744897959185,-7.072597789115647
ABCD,Cambium Learning Group Inc,TX,2014,45636000.0,141747000.0,-9355000,-9955000,63541000.0,169217000.0,1076000.0,81908000.0,138317000.0,244272000.0,-342650000.0,23643000,0.0,0.12464192925188196,-0.1454039603344835,-0.06599786944344502,0.7757606094642769,-14.900374131480492,0.0,-0.21813918836006663,-7.508326759575773
ABCD,Cambium Learning Group Inc,TX,2015,45550000.0,144920000.0,-1132000,-1325000,39225000.0,141385000.0,3850000.0,94174000.0,97872000.0,215554000.0,-343975000.0,36773000,0.0,0.015262441181625747,-0.041084455413203644,-0.007811206182721501,0.41651623590375264,-89.86042402826855,0.0,-0.029088913282107574,-7.55159165751921
ABCD,Cambium Learning Group Inc,TX,2016,45861000.0,152358000.0,10723000,10430000,33395000.0,131940000.0,7350000.0,104560000.0,67130000.0,193202000.0,-333545000.0,44479000,0.0,-0.17503509516502888,0.8112422454229081,0.07038028853095997,0.3193859984697781,6.945817401846498,0.0,0.2274263535465864,-7.272955234294935
ABCD,Cambium Learning Group Inc,TX,2017,46416000.0,158184000.0,15757000,45055000,35966000.0,158554000.0,5958000.0,107380000.0,41841000.0,172846000.0,-288490000.0,49203000,0.0,-1.1025048978449483,0.4702599456829916,0.09961184443432965,0.3349413298565841,3.033508916671955,0.0,0.9706782144088245,-6.215313684936229
ABG,Asbury Automotive Group Inc,GA,2010,32200000.0,3761400000.0,57500000,38100000,876800000.0,1486300000.0,8900000.0,635800000.0,534900000.0,1199200000.0,-95700000.0,9900000,0.0,0.20027864855451064,0.06920207004453002,0.01528686127505716,1.3790500157282164,9.457391304347826,0.0,1.1832298136645962,-2.972049689440994
ABG,Asbury Automotive Group Inc,GA,2011,31800000.0,4141400000.0,75200000,67900000,792500000.0,1419400000.0,19500000.0,636300000.0,439100000.0,1092800000.0,-27800000.0,-181200000,0.0,0.23025107164727496,0.09577177789098319,0.01815811078379292,1.2454816910262454,6.098404255319149,0.0,2.1352201257861636,-0.8742138364779874
ABG,Asbury Automotive Group Inc,GA,2012,31100000.0,4641800000.0,133300000,82200000,986400000.0,1661400000.0,4600000.0,779800000.0,461400000.0,1258600000.0,54400000.0,-20700000,0.0,0.33093346573982124,0.15343001841620627,0.028717307940885003,1.2649397281354193,3.495873968492123,0.0,2.643086816720257,1.7491961414790997
ABG,Asbury Automotive Group Inc,GA,2013,30700000.0,5334900000.0,165300000,109100000,1108600000.0,1888600000.0,11100000.0,834200000.0,543300000.0,1398000000.0,163500000.0,50700000,0.0,0.33693436608234817,0.15818181818181817,0.03098464825957375,1.3289379045792375,3.353901996370236,0.0,3.553745928338762,5.3257328990228014
ABG,Asbury Automotive Group Inc,GA,2014,29900000.0,5867700000.0,183000000,111600000,1275400000.0,2182000000.0,27400000.0,1039800000.0,670000000.0,1737100000.0,275100000.0,84200000,0.0,0.41132838840188807,0.16020309901076774,0.031187688532133544,1.226582035006732,3.8109289617486337,0.0,3.7324414715719065,9.200668896321071
ABG,Asbury Automotive Group Inc,GA,2015,26300000.0,6588300000.0,273400000,169200000,1331200000.0,2294100000.0,13900000.0,1007800000.0,940400000.0,1979600000.0,444300000.0,155400000,0.0,0.8693163751987282,0.21547919293820933,0.04149780671796974,1.3208970033736853,3.490490124359912,0.0,6.433460076045628,16.893536121673005
ABG,Asbury Automotive Group Inc,GA,2016,22500000.0,6527800000.0,267800000,167200000,1332400000.0,2336100000.0,14000000.0,1104900000.0,912700000.0,2056400000.0,611500000.0,142300000,0.0,0.9574544154451198,0.22198275862068967,0.04102454119305126,1.2059009865146166,3.4604182225541447,0.0,7.431111111111111,27.177777777777777
ABG,Asbury Automotive Group Inc,GA,2017,20800000.0,6456500000.0,209100000,139100000,1302100000.0,2356700000.0,12900000.0,1058200000.0,862600000.0,1962500000.0,750300000.0,266300000,0.0,0.530441400304414,0.16468457115854138,0.03238596762952064,1.2304857304857304,4.186991869918699,0.0,6.6875,36.07211538461539
ABG,Asbury Automotive Group Inc,GA,2018,20100000.0,6874400000.0,224800000,168000000,1553000000.0,2695400000.0,38800000.0,1303300000.0,866500000.0,2222200000.0,922700000.0,10100000,0.0,0.4750633981403212,0.16307580703663402,0.032701035726754334,1.1915905777641371,4.027135231316726,0.0,8.35820895522388,45.90547263681592
ABM,Abm Industries Inc,NY,2016,56300000.0,5144700000.0,51900000,57200000,991300000.0,2278800000.0,0.0,596800000.0,268300000.0,1304800000.0,756400000.0,83500000,-36900000.0,0.05328542094455852,0.041777348466553975,0.010088051781444982,1.6610254691689008,5.169556840077071,0.6451048951048951,1.0159857904085257,13.435168738898756
ABM,Abm Industries Inc,NY,2017,57700000.0,5453600000.0,86800000,3700000,1235500000.0,3812600000.0,16900000.0,757800000.0,1161300000.0,2436900000.0,720100000.0,5600000,-39500000.0,0.06309515155920623,0.0339872352088962,0.01591609212263459,1.630377408287147,13.573732718894009,10.675675675675675,0.06412478336221837,12.480069324090122
ABM,Abm Industries Inc,NY,2018,66100000.0,6442200000.0,87700000,97700000,1171000000.0,3627500000.0,37000000.0,792400000.0,902000000.0,2172800000.0,771200000.0,295000000,-46000000.0,0.060287344469650096,0.0366378409992898,0.013613361895004812,1.47778899545684,10.706955530216648,0.47082906857727735,1.4780635400907716,11.667170953101362
ABMC,American Bio Medica Corp,NY,2010,21744768.0,10421000.0,-748000,-752000,4505000.0,6015000.0,130000.0,1604000.0,1480000.0,3358000.0,-16888000.0,-53000,0.0,-0.2815205118554761,-0.1752988047808765,-0.07177814029363784,2.8086034912718203,-2.1524064171122994,0.0,-0.03458303165156786,-0.7766465937921251
ABMC,American Bio Medica Corp,NY,2011,21744768.0,9272000.0,-335000,-345000,4276000.0,5636000.0,872000.0,2391000.0,608000.0,3266000.0,-17233000.0,449000,0.0,-0.14135021097046413,-0.08701298701298701,-0.03613028472821398,1.7883730656629027,-4.417910447761194,0.0,-0.015865885531636852,-0.7925124793237619
ABMC,American Bio Medica Corp,NY,2013,22270636.0,8894000.0,-786000,-788000,3739000.0,4966000.0,1226000.0,3357000.0,0.0,3628000.0,-19132000.0,9000,0.0,-0.5874439461883408,-0.30655226209048364,-0.08837418484371487,1.1137920762585642,-1.559796437659033,0.0,-0.03538291407573632,-0.8590684163667351
ABMC,American Bio Medica Corp,NY,2014,23336806.0,7285000.0,-488000,-490000,3016000.0,4078000.0,858000.0,2703000.0,213000.0,3108000.0,-19622000.0,98000,0.0,-0.5030927835051546,-0.2390984811366977,-0.0669869595058339,1.115797262301147,-2.194672131147541,0.0,-0.0209968750650796,-0.8408177194428407
ABMC,American Bio Medica Corp,NY,2015,25676976.0,6317000.0,-331000,-333000,2616000.0,3686000.0,75000.0,1729000.0,834000.0,2725000.0,-19955000.0,230000,0.0,-0.34443288241415193,-0.17700534759358288,-0.05239829032768719,1.5130133024869867,-2.7462235649546827,0.0,-0.012968816888717738,-0.7771553784215088
ABMC,American Bio Medica Corp,NY,2016,27463265.0,5609000.0,-341000,-345000,2386000.0,3371000.0,75000.0,1593000.0,753000.0,2346000.0,-20300000.0,241000,0.0,-0.3326829268292683,-0.18402590393955748,-0.060795150650739885,1.4978028876333962,-2.4281524926686218,0.0,-0.012562235407916721,-0.7391692138571287
ABMC,American Bio Medica Corp,NY,2017,29211454.0,4914000.0,-545000,-545000,1954000.0,2891000.0,87000.0,1477000.0,772000.0,2268000.0,-20845000.0,181000,0.0,-0.8747993579454254,-0.36774628879892035,-0.1109076109076109,1.3229519295870007,-1.5761467889908256,0.0,-0.018657065136162,-0.713589950024398
ABMD,Abiomed Inc,MA,2016,43238000.0,445304000.0,91343000,52116000,326958000.0,550414000.0,799000.0,69617000.0,15539000.0,98343000.0,-46959000.0,115116000,0.0,0.20205454452950974,0.19500692770634212,0.20512503817616728,4.696525273999167,0.17886428078779984,0.0,1.2053286460983395,-1.0860585596003516
ABT,Abbott Laboratories,IL,2007,1543082000.0,25914238000.0,4469648000,3606314000,14042733000.0,39713924000.0,2725915000.0,9103278000.0,9487789000.0,21889979000.0,10805809000.0,5183843000,-1959150000.0,0.2507664829531285,0.14880152571194902,0.17247846531316105,1.5426017968472456,2.7325874431275126,0.5432555235068272,2.3370851322223967,7.0027445074208625
ABT,Abbott Laboratories,IL,2008,1545355000.0,29527552000.0,5856286000,4880719000,17042559000.0,42419204000.0,2731975000.0,11591908000.0,8713327000.0,24900513000.0,13825383000.0,6994620000,-2174252000.0,0.33428787573226787,0.20219194225050394,0.19833293325501553,1.4702117201068194,1.9543618600594301,0.44547780767546746,3.158315726807109,8.946412313028398
ABT,Abbott Laboratories,IL,2009,1546983000.0,30764707000.0,7193774000,5745838000,23313891000.0,52581623000.0,5189620000.0,13049489000.0,11266294000.0,29394227000.0,17342694000.0,7275160000,-2414460000.0,0.3102450141447535,0.181462496446437,0.23383203357015556,1.7865750145465467,2.2875216819433026,0.42021024609465146,3.714221811099411,11.210655837846957
ABT,Abbott Laboratories,IL,2010,1546400000.0,35166721000.0,5712834000,4626172000,22317529000.0,60573852000.0,6394766000.0,17262434000.0,12523517000.0,37808721000.0,19215768000.0,8735981000,-2671475000.0,0.25094667805777177,0.13705292949373102,0.16245000493506345,1.2928379045504244,3.3115408219458153,0.5774698822266012,2.9915752715985513,12.426130367304708
ABT,Abbott Laboratories,IL,2011,1557000000.0,21407000000.0,1236000000,4728000000,23768774000.0,60276893000.0,3374755000.0,15480228000.0,12039822000.0,35750748000.0,20907362000.0,8970000000,-2938000000.0,0.05039520071336119,0.030945860217549397,0.05773812304386416,1.5354279019663017,12.471340614886731,0.621404399323181,3.0366088631984587,13.427978163134233
ABT,Abbott Laboratories,IL,2012,1575000000.0,19050000000.0,-220000000,5963000000,31323000000.0,67235000000.0,2391000000.0,13280000000.0,18085000000.0,40422000000.0,24151000000.0,9314000000,-3183000000.0,-0.008204975198597695,-0.0046522447080716445,-0.011548556430446194,2.358659638554217,-93.07272727272728,0.5337917155794063,3.786031746031746,15.333968253968253
ABT,Abbott Laboratories,IL,2013,1558000000.0,19657000000.0,2041000000,2576000000,19247000000.0,42953000000.0,3173000000.0,9507000000.0,3388000000.0,17686000000.0,21979000000.0,3324000000,-882000000.0,0.08077729845252701,0.0641259268568556,0.10383069644401485,2.024508257073735,3.2146006859382656,0.3423913043478261,1.6534017971758665,14.107188703465981
ABT,Abbott Laboratories,IL,2014,1516000000.0,20247000000.0,2518000000,2284000000,13556000000.0,41207000000.0,4437000000.0,10467000000.0,3393000000.0,19568000000.0,22874000000.0,3675000000,-1342000000.0,0.11636397245713757,0.08544572262377413,0.12436410332394923,1.295117989872934,3.1096108022239872,0.5875656742556917,1.5065963060686016,15.088390501319262
ABT,Abbott Laboratories,IL,2015,1496000000.0,20405000000.0,3183000000,4423000000,14155000000.0,41247000000.0,3130000000.0,9186000000.0,5871000000.0,19921000000.0,25757000000.0,2966000000,-1443000000.0,0.14925443121072868,0.10495597981996241,0.15599117863268808,1.540931852819508,2.8278353754319823,0.326249152159168,2.9565508021390374,17.217245989304814
ABT,Abbott Laboratories,IL,2016,1477000000.0,20853000000.0,1413000000,1400000000,26776000000.0,52666000000.0,1325000000.0,6660000000.0,20681000000.0,31949000000.0,25565000000.0,3203000000,-1539000000.0,0.06820485591543177,0.03307352011796924,0.06776003452740613,4.020420420420421,15.573956121726823,1.0992857142857142,0.9478672985781991,17.308733920108327
ABT,Abbott Laboratories,IL,2017,1740000000.0,27390000000.0,2231000000,477000000,20147000000.0,76250000000.0,714000000.0,8912000000.0,27210000000.0,45152000000.0,23978000000.0,5570000000,-1849000000.0,0.07174094797093061,0.03779946460641795,0.0814530850675429,2.2606597845601435,12.516360376512775,3.8763102725366876,0.27413793103448275,13.780459770114943
ABT,Abbott Laboratories,IL,2018,1758000000.0,30578000000.0,2873000000,2368000000,14632000000.0,67173000000.0,207000000.0,9012000000.0,19359000000.0,36451000000.0,24560000000.0,6300000000,-1974000000.0,0.09351604713234815,0.05713092586700604,0.09395643927006345,1.623612960497115,6.810302819352593,0.8336148648648649,1.346985210466439,13.970420932878271
ACA,Aca Capital Holdings Inc,NY,2017,48800000.0,1462400000.0,130100000,89700000,428800000.0,1602500000.0,100000.0,174100000.0,400000.0,194600000.0,0.0,162000000,0.0,0.09240713118829462,0.09237432547571713,0.08896334792122539,2.462952326249282,0.003843197540353574,0.0,1.8381147540983607,0.0
ACA,Aca Capital Holdings Inc,NY,2018,48800000.0,1460400000.0,95000000,75700000,667000000.0,2172200000.0,1800000.0,234200000.0,183700000.0,487700000.0,19500000.0,118500000,0.0,0.056396556841792816,0.05080213903743316,0.06505067104902766,2.84799316823228,1.9526315789473685,0.0,1.5512295081967213,0.39959016393442626
ACET,Aceto Corp,NY,2011,3701967.0,412428000.0,16962000,8968000,198615000.0,311665000.0,6247000.0,83186000.0,48750000.0,150844000.0,90713000.0,15845000,-5206000.0,0.10547130038987446,0.07859400050042165,0.04112717856207629,2.3876012790613803,3.242365287112369,0.5805084745762712,2.4224959325677404,24.50400017072005
ACET,Aceto Corp,NY,2012,3799282.0,444388000.0,24740000,16981000,191969000.0,299280000.0,6713000.0,73641000.0,39052000.0,131277000.0,102344000.0,14981000,-5331000.0,0.1472592751319917,0.11573294412634258,0.055672070352934824,2.6068222864980104,1.8498383185125302,0.31393910841528766,4.469528716215327,26.937721390515367
